Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
2057.6980145,331704.28125,331864.3125,332522.1875,332055.375,331968.40625,332141.9375,332246.71875,306698.5,0.399169921875,0.72412109375,0.55078125,-1.9531248807907104,-0.2136230319738388,0.6713866591453552,66.66667175292969,35745.0,1.0
2057.6980199,331648.59375,331808.4375,332466.375,331999.6875,331912.15625,332086.0625,332194.25,307626.8125,0.399169921875,0.72314453125,0.551513671875,-1.9226073026657104,-0.2136230319738388,0.7324218153953552,66.66667175292969,35746.0,1.0
2057.6999363,331667.625,331827.65625,332485.625,332019.0,331931.125,332105.0,332214.09375,309195.53125,0.3984375,0.72216796875,0.552490234375,-1.9531248807907104,-0.2136230319738388,0.7019042372703552,66.66667175292969,35747.0,1.0
2057.7022929,331719.40625,331879.4375,332537.03125,332070.75,331983.40625,332156.875,332264.96875,308520.15625,0.399169921875,0.721923828125,0.552490234375,-1.9531248807907104,-0.1525878757238388,0.7324218153953552,66.66667175292969,35748.0,1.0
2057.7099592,331693.75,331854.03125,332511.53125,332044.9375,331957.75,332131.125,332236.15625,306772.4375,0.400390625,0.72412109375,0.551513671875,-1.8615721464157104,-0.1220703050494194,0.6713866591453552,66.66667175292969,35749.0,1.0
2057.7124415,331625.78125,331786.0,332443.84375,331977.34375,331889.53125,332063.15625,332171.0,307334.4375,0.4013671875,0.722412109375,0.552978515625,-1.8615721464157104,-0.1525878757238388,0.7324218153953552,66.66667175292969,35750.0,1.0
2057.7161809,331634.625,331794.59375,332452.4375,331985.90625,331898.46875,332071.9375,332180.71875,309022.09375,0.399169921875,0.7236328125,0.552001953125,-1.8615721464157104,-0.1525878757238388,0.6713866591453552,66.66667175292969,35751.0,1.0
2057.72306,331690.15625,331849.9375,332507.53125,332041.25,331953.71875,332127.09375,332236.0,308787.5625,0.396728515625,0.723876953125,0.55078125,-1.9531248807907104,-0.2746581733226776,0.6713866591453552,66.66667175292969,35752.0,1.0
2057.7230667,331697.59375,331857.625,332514.9375,332048.5,331961.59375,332134.78125,332239.5625,307059.875,0.398681640625,0.721435546875,0.549072265625,-1.9531248807907104,-0.3356933295726776,0.7629393935203552,66.66667175292969,35753.0,1.0
2057.7480192,331652.4375,331812.65625,332470.15625,332003.53125,331916.1875,332089.625,332196.8125,307106.1875,0.3974609375,0.722412109375,0.5498046875,-1.9226073026657104,-0.2746581733226776,0.6103515028953552,66.66667175292969,35754.0,1.0
2057.7480266,331653.0625,331813.28125,332470.875,332004.25,331916.96875,332090.4375,332199.5,308737.25,0.398193359375,0.72216796875,0.55078125,-1.9226073026657104,-0.2746581733226776,0.7019042372703552,66.66667175292969,35755.0,1.0
2057.7499362,331704.8125,331865.21875,332522.8125,332055.84375,331968.5625,332142.125,332251.0,308943.3125,0.39990234375,0.7216796875,0.552490234375,-1.9531248807907104,-0.2746581733226776,0.6103515028953552,66.66667175292969,35756.0,1.0
2057.7524353,331715.1875,331875.40625,332533.0,332065.9375,331978.9375,332152.40625,332258.34375,307137.5625,0.399169921875,0.723388671875,0.552734375,-1.9531248807907104,-0.2441406100988388,0.7019042372703552,66.66667175292969,35757.0,1.0
2057.7549521,331637.6875,331797.8125,332455.65625,331988.78125,331901.59375,332075.3125,332181.625,306817.5,0.398193359375,0.72314453125,0.554443359375,-1.9531248807907104,-0.2441406100988388,0.7324218153953552,66.66667175292969,35758.0,1.0
