Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
1923.7954338,127204.40625,127314.2890625,127937.9921875,127505.796875,127437.671875,127533.515625,127717.78125,127830.9765625,0.400146484375,0.72314453125,0.55029296875,-1.8005369901657104,-0.3051757514476776,0.7019042372703552,66.66667175292969,2242.0,1.0
1923.7954411,127189.65625,127299.984375,127923.2421875,127491.40625,127423.1875,127519.03125,127703.03125,127816.7578125,0.400146484375,0.723876953125,0.5478515625,-1.8615721464157104,-0.3356933295726776,0.6103515028953552,66.66667175292969,2243.0,1.0
1923.7972835,127184.1171875,127294.4453125,127917.5234375,127485.953125,127417.734375,127513.3984375,127697.3984375,127810.9453125,0.39990234375,0.72509765625,0.550537109375,-1.8920897245407104,-0.1831054538488388,0.5493163466453552,66.66667175292969,2244.0,1.0
1923.8010383,127247.234375,127357.4765625,127980.8203125,127548.984375,127480.6796875,127576.4296875,127760.703125,127874.15625,0.399169921875,0.724609375,0.55224609375,-1.8615721464157104,-0.2441406100988388,0.6408690810203552,66.66667175292969,2245.0,1.0
1923.8047776,127322.0703125,127432.3984375,128055.65625,127624.265625,127555.6015625,127651.3515625,127835.7109375,127949.078125,0.3984375,0.724609375,0.5498046875,-1.8310545682907104,-0.1220703050494194,0.6408690810203552,66.66667175292969,2246.0,1.0
1923.8185294,127320.28125,127430.5234375,128053.6875,127622.296875,127553.2734375,127649.390625,127833.65625,127946.9375,0.398681640625,0.72607421875,0.546875,-1.8310545682907104,-0.0915527269244194,0.5493163466453552,66.66667175292969,2247.0,1.0
1923.8216138,127304.9921875,127415.234375,128038.6640625,127606.828125,127538.078125,127634.546875,127818.3671875,127931.828125,0.40087890625,0.7255859375,0.549560546875,-1.8615721464157104,-0.1831054538488388,0.6408690810203552,66.66667175292969,2248.0,1.0
1923.821621,127357.65625,127467.984375,128091.328125,127659.4921875,127591.359375,127687.296875,127871.296875,127984.84375,0.39892578125,0.724609375,0.54931640625,-1.9226073026657104,-0.1831054538488388,0.7019042372703552,66.66667175292969,2249.0,1.0
1923.8235326,127441.0703125,127551.0390625,128174.8359375,127742.8203125,127674.6015625,127770.4453125,127954.7109375,128068.4375,0.39990234375,0.72607421875,0.55029296875,-1.8615721464157104,-0.0915527269244194,0.7629393935203552,66.66667175292969,2250.0,1.0
1923.827273,127453.5,127563.5546875,128187.171875,127755.421875,127687.1171875,127782.78125,127966.9609375,128080.7734375,0.39990234375,0.72314453125,0.54541015625,-1.9226073026657104,-0.2746581733226776,0.6408690810203552,66.66667175292969,2251.0,1.0
1923.8366093,127429.4453125,127539.5078125,128162.4921875,127731.015625,127662.796875,127758.4609375,127942.640625,128056.3671875,0.4013671875,0.72412109375,0.54541015625,-1.8615721464157104,-0.2441406100988388,0.6713866591453552,66.66667175292969,2252.0,1.0
1923.8366162,127469.0546875,127579.1171875,128202.28125,127770.984375,127702.2265625,127798.25,127982.25,128095.9765625,0.400634765625,0.722900390625,0.549560546875,-1.9836424589157104,-0.1831054538488388,0.7019042372703552,66.66667175292969,2253.0,1.0
1923.8391053,127555.8671875,127665.8359375,128289.2734375,127857.703125,127789.4921875,127885.2421875,128068.9765625,128183.0546875,0.398193359375,0.72265625,0.548095703125,-1.9226073026657104,-0.2746581733226776,0.7019042372703552,66.66667175292969,2254.0,1.0
1923.8391103,127581.078125,127691.140625,128314.3046875,127882.921875,127814.8828125,127910.453125,128094.1015625,128208.453125,0.400146484375,0.723388671875,0.54833984375,-1.9836424589157104,-0.2136230319738388,0.7019042372703552,66.66667175292969,2255.0,1.0
1923.8547773,127551.84375,127662.0859375,128285.1640625,127853.859375,127785.640625,127880.953125,128064.859375,128179.03125,0.400390625,0.72216796875,0.549560546875,-2.014159917831421,-0.3051757514476776,0.6103515028953552,66.66667175292969,2256.0,1.0
