Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
1681.173657,97160.265625,77956.453125,-220938.15625,-222468.890625,-109655.15625,-230357.265625,-221712.0625,-339832.1875,-0.077880859375,1.010009765625,-0.010498046875,-1.9531248807907104,-0.2746581733226776,0.7019042372703552,66.66667175292969,44084.0,1.0
1681.1736663,93959.2265625,77435.921875,-221501.0625,-222292.40625,-109445.765625,-230097.0,-221173.734375,-339603.84375,-0.07763671875,1.009521484375,-0.0107421875,-2.014159917831421,-0.3051757514476776,0.6408690810203552,66.66667175292969,44085.0,1.0
1681.1756044,82135.0625,79668.859375,-222408.09375,-221838.296875,-107986.2890625,-229473.296875,-219491.546875,-338779.5,-0.076904296875,1.010498046875,-0.008056640625,-1.9836424589157104,-0.2746581733226776,0.5493163466453552,66.66667175292969,44086.0,1.0
1681.1780407,83796.6953125,80576.7890625,-221971.25,-221963.921875,-107923.8828125,-229661.859375,-219810.734375,-338919.96875,-0.07666015625,1.010986328125,-0.008056640625,-1.9836424589157104,-0.3051757514476776,0.6103515028953552,66.66667175292969,44087.0,1.0
1681.1806105,96128.953125,78468.75,-221010.578125,-222446.53125,-109319.796875,-230323.203125,-221565.25,-339788.46875,-0.078125,1.010498046875,-0.009033203125,-1.9531248807907104,-0.1220703050494194,0.6713866591453552,66.66667175292969,44088.0,1.0
1681.1836563,95829.171875,77430.109375,-221360.25,-222379.21875,-109441.8359375,-230211.890625,-221428.375,-339758.96875,-0.077880859375,1.00732421875,-0.010009765625,-2.044677495956421,-0.1525878757238388,0.7019042372703552,66.66667175292969,44089.0,1.0
1681.1836653,83841.9375,79287.9921875,-222346.765625,-221911.265625,-107972.875,-229562.96875,-219723.375,-338928.625,-0.07763671875,1.008056640625,-0.008056640625,-2.105712652206421,-0.2136230319738388,0.6408690810203552,66.66667175292969,44090.0,1.0
1681.1856029,82144.9921875,80408.4375,-222153.640625,-221911.796875,-107590.75,-229582.015625,-219599.375,-338849.4375,-0.0791015625,1.008056640625,-0.007568359375,-2.014159917831421,-0.3662109076976776,0.7019042372703552,66.66667175292969,44091.0,1.0
1681.1880324,94172.4609375,78544.3046875,-221129.484375,-222401.828125,-108985.6796875,-230257.9375,-221345.84375,-339710.3125,-0.077392578125,1.008544921875,-0.011962890625,-1.9531248807907104,-0.2136230319738388,0.6408690810203552,66.66667175292969,44092.0,1.0
1681.1911201,96770.6328125,76919.8671875,-221233.546875,-222451.453125,-109529.09375,-230306.21875,-221632.484375,-339885.375,-0.077880859375,1.009765625,-0.01171875,-2.014159917831421,-0.1525878757238388,0.6408690810203552,66.66667175292969,44093.0,1.0
1681.1911284,85197.5234375,78452.9296875,-222231.875,-222001.203125,-108568.7734375,-229684.84375,-220012.34375,-339103.15625,-0.07861328125,1.0078125,-0.011474609375,-1.9836424589157104,-0.2441406100988388,0.6408690810203552,66.66667175292969,44094.0,1.0
1681.1930341,80692.21875,80381.6171875,-222301.515625,-221879.703125,-107925.5859375,-229537.3125,-219450.78125,-338811.6875,-0.079833984375,1.01025390625,-0.010498046875,-1.9836424589157104,-0.2441406100988388,0.6408690810203552,66.66667175292969,44095.0,1.0
1681.196783,91809.703125,79040.328125,-221281.5625,-222344.796875,-109080.0078125,-230176.578125,-221075.484375,-339608.5,-0.076904296875,1.0078125,-0.01220703125,-1.9531248807907104,-0.2136230319738388,0.7934569716453552,66.66667175292969,44096.0,1.0
1681.2061157,97395.40625,77089.6484375,-221131.1875,-222514.3125,-109879.0390625,-230390.4375,-221786.890625,-339988.5625,-0.07861328125,1.008544921875,-0.013916015625,-2.044677495956421,-0.4272460639476776,0.7324218153953552,66.66667175292969,44097.0,1.0
1681.2061242,87303.7734375,78131.1484375,-222095.171875,-222102.5,-108987.203125,-229818.046875,-220338.046875,-339296.71875,-0.077880859375,1.0078125,-0.01171875,-2.044677495956421,-0.2746581733226776,0.7019042372703552,66.66667175292969,44098.0,1.0
1681.2086537,80080.7578125,80365.078125,-222426.59375,-221862.0,-108059.421875,-229506.5625,-219368.171875,-338807.03125,-0.076904296875,1.00732421875,-0.009521484375,-2.075195074081421,-0.3051757514476776,0.7934569716453552,66.66667175292969,44099.0,1.0
