Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
5688.8132448,63587.67578125,63677.44140625,64272.7109375,63859.7421875,63807.2578125,63878.96484375,64066.62890625,64177.94140625,0.487548828125,0.80859375,0.33837890625,-1.9836424589157104,-0.2136230319738388,0.6713866591453552,80.0,804.0,1.0
5688.8163109,62408.84375,62497.8046875,63091.734375,62679.48046875,62627.53515625,62698.97265625,62886.81640625,62998.21484375,0.4873046875,0.8095703125,0.337646484375,-2.014159917831421,-0.1525878757238388,0.6713866591453552,80.0,805.0,1.0
5688.8163195,63076.53515625,63165.85546875,63759.78515625,63347.70703125,63295.4921875,63367.109375,63554.7734375,63666.0859375,0.485595703125,0.81005859375,0.336181640625,-2.014159917831421,-0.1220703050494194,0.7324218153953552,80.0,806.0,1.0
5688.8181723,64453.13671875,64542.98828125,65138.6171875,64725.55859375,64672.5390625,64744.421875,64932.08984375,65043.7578125,0.488037109375,0.808349609375,0.33447265625,-2.014159917831421,-0.1220703050494194,0.8850097060203552,80.0,807.0,1.0
5688.8244993,64135.47265625,64225.328125,64820.77734375,64407.8046875,64354.96875,64426.671875,64614.24609375,64726.36328125,0.486572265625,0.809814453125,0.337158203125,-2.075195074081421,-0.1831054538488388,0.7934569716453552,80.0,808.0,1.0
5688.8270009,62826.46484375,62915.87109375,63510.16015625,63097.90625,63045.6015625,63116.859375,63304.8828125,63416.640625,0.487060546875,0.810302734375,0.336669921875,-2.014159917831421,-0.2441406100988388,0.7629393935203552,80.0,809.0,1.0
5688.8307556,63140.73046875,63230.31640625,63824.6953125,63412.08203125,63359.8671875,63431.21484375,63619.23828125,63731.0859375,0.486083984375,0.80859375,0.33544921875,-2.075195074081421,-0.2746581733226776,0.7629393935203552,80.0,810.0,1.0
5688.8400802,64604.4140625,64694.4453125,65290.34375,64877.10546875,64824.44140625,64896.05859375,65083.8125,65195.48046875,0.486572265625,0.81103515625,0.332275390625,-1.9836424589157104,-0.2136230319738388,0.7934569716453552,80.0,811.0,1.0
5688.8400874,64643.125,64732.7109375,65328.87890625,64915.63671875,64862.796875,64934.76953125,65121.8984375,65233.75,0.486572265625,0.81005859375,0.33349609375,-2.014159917831421,-0.3051757514476776,0.7934569716453552,80.0,812.0,1.0
5688.8419956,63296.12109375,63385.34765625,63980.3515625,63567.37890625,63515.5234375,63587.23046875,63774.26953125,63886.20703125,0.485595703125,0.80908203125,0.3349609375,-1.9226073026657104,-0.2136230319738388,0.7324218153953552,80.0,813.0,1.0
5688.8507582,63242.296875,63331.5234375,63926.52734375,63513.55859375,63461.43359375,63533.49609375,63720.8046875,63832.47265625,0.4853515625,0.808837890625,0.3330078125,-2.014159917831421,-0.2136230319738388,0.7934569716453552,80.0,814.0,1.0
5688.8687559,64709.64453125,64799.41015625,65395.75390625,64982.06640625,64929.2265625,65001.55859375,65188.95703125,65300.53515625,0.48583984375,0.81005859375,0.3359375,-1.9226073026657104,-0.2136230319738388,0.7934569716453552,80.0,815.0,1.0
5688.8687633,65102.67578125,65192.3515625,65788.6953125,65375.1015625,65322.171875,65394.6796875,65581.71875,65693.75,0.4873046875,0.812744140625,0.3330078125,-1.8920897245407104,-0.1831054538488388,0.7629393935203552,80.0,816.0,1.0
5688.8687661,63814.0546875,63903.28125,64498.1953125,64085.2265625,64033.19140625,64105.1640625,64292.0234375,64404.140625,0.48681640625,0.810546875,0.33447265625,-1.9226073026657104,-0.2136230319738388,0.7019042372703552,80.0,817.0,1.0
5688.8687683,63403.3203125,63492.546875,64087.4609375,63674.1328125,63622.27734375,63694.0703125,63881.55859375,63993.58203125,0.48681640625,0.8095703125,0.333740234375,-1.9836424589157104,-0.1220703050494194,0.6408690810203552,80.0,818.0,1.0
5688.8707449,64774.375,64864.140625,65460.21484375,65046.3515625,64993.78125,65066.2890625,65253.41796875,65365.4453125,0.486572265625,0.810302734375,0.33544921875,-1.9836424589157104,-0.2136230319738388,0.6713866591453552,80.0,819.0,1.0
5688.8732499,65492.22265625,65582.6171875,66179.046875,65765.09375,65711.984375,65784.765625,65971.7109375,66083.5625,0.48681640625,0.809326171875,0.3349609375,-1.9531248807907104,-0.1525878757238388,0.7934569716453552,80.0,820.0,1.0
5688.8757503,64356.84375,64446.69921875,65042.41796875,64629.0,64576.25,64648.48828125,64835.796875,64947.46875,0.4853515625,0.809814453125,0.33544921875,-2.044677495956421,-0.1831054538488388,0.7019042372703552,80.0,821.0,1.0
5688.8782559,63621.828125,63711.86328125,64306.77734375,63893.71484375,63841.59375,63913.4765625,64100.9609375,64212.18359375,0.4873046875,0.81005859375,0.3330078125,-2.044677495956421,-0.1525878757238388,0.7019042372703552,80.0,822.0,1.0
5688.8919967,64815.0546875,64905.71484375,65501.43359375,65087.65625,65034.90625,65107.41796875,65294.72265625,65406.03515625,0.48583984375,0.8115234375,0.333984375,-1.9226073026657104,-0.2441406100988388,0.6713866591453552,80.0,823.0,1.0
5688.8956721,65825.3515625,65916.015625,66512.890625,66098.9375,66045.65625,66118.0703125,66305.5625,66416.9609375,0.48583984375,0.8115234375,0.334228515625,-1.9531248807907104,-0.2136230319738388,0.8544921278953552,80.0,824.0,1.0
5688.8956777,64921.44921875,65011.66015625,65608.0078125,65194.67578125,65141.48046875,65213.36328125,65401.20703125,65512.7890625,0.48583984375,0.80908203125,0.336181640625,-1.9531248807907104,-0.2746581733226776,0.7324218153953552,80.0,825.0,1.0
5688.8956804,63914.1015625,64003.8671875,64599.5859375,64186.43359375,64133.953125,64205.30078125,64393.41015625,64504.8125,0.48486328125,0.810302734375,0.335205078125,-1.8920897245407104,-0.1831054538488388,0.7019042372703552,80.0,826.0,1.0
5688.8982405,64846.6171875,64936.55859375,65533.3515625,65119.30859375,65066.46875,65138.44140625,65326.1953125,65437.86328125,0.486572265625,0.8115234375,0.334228515625,-1.8310545682907104,-0.1831054538488388,0.7019042372703552,80.0,827.0,1.0
5688.9007512,66081.953125,66172.34375,66770.1171875,66355.5390625,66301.890625,66374.578125,66561.890625,66673.6484375,0.486083984375,0.810791015625,0.332763671875,-1.9226073026657104,-0.1525878757238388,0.7629393935203552,80.0,828.0,1.0
5688.9145625,65477.0234375,65566.96875,66164.203125,65750.0703125,65696.609375,65768.9375,65956.2421875,66068.09375,0.486572265625,0.8115234375,0.334228515625,-1.9836424589157104,-0.1220703050494194,0.8544921278953552,80.0,829.0,1.0
5688.9174362,64271.1015625,64360.77734375,64956.765625,64543.16796875,64490.6875,64562.66015625,64749.96875,64861.546875,0.48876953125,0.810791015625,0.3369140625,-1.9531248807907104,-0.2136230319738388,0.7324218153953552,80.0,830.0,1.0
